animal,session_file,model,negloglike,bic,nlike,par_H,par_beta,par_alpha_k,par_beta_k
1806,1806_phase3_R71_NoCue_1805291147.log,belief_ck,167.47656990146282,359.6315827328915,0.7044278308730865,0.052080079054545814,1.6904639583222585,0.39352538849585117,2.434608181602816
1806,1806_phase3_R71_NoCue_1805301635.log,belief,57.53130488069944,123.90029097699207,0.4999994644929134,0.999999,0.001,,
1806,1806_phase3_R71_NoCue_1805301635.log,belief_ck,5.678661775830362,29.032685982847116,0.933870396875332,1e-06,6.7939704602680235,0.999999,8.05128108830354
1806,1806_phase3_R71_NoCue_1805301650.log,belief,17.161378267338907,40.91443026668647,0.5296141256082428,0.5106325124486824,100.0,,
1806,1806_phase3_R71_NoCue_1805301650.log,belief_ck,4.113857249590045,21.411061963197405,0.8586747356878555,1e-06,100.0,0.999999,62.37938075459075
1806,1806_phase3_R71_NoCue_1805301655.log,belief,301.08220942341234,614.3695360360518,0.5098891194413075,0.5058700049187321,100.0,,
1806,1806_phase3_R71_NoCue_1805301655.log,belief_ck,77.97946161865376,180.3691576157618,0.8399182635864615,0.3416978107363559,7.637416258568937,0.38871469082663285,3.9874505390006676
1806,1806_phase3_R71_NoCue_1806011154.log,belief,395.59719584055796,804.4949497782908,0.5994344281739455,0.0010906764180561765,2.48729803341551,,
1806,1806_phase3_R71_NoCue_1806011154.log,belief_ck,202.78847253249975,432.1780612593492,0.7692497802138913,0.1156900314040588,2.9672161181850023,0.5956874201588348,2.666853556401058
1806,1806_phase3_R71_NoCue_1806021444.log,belief,20.129605317314535,47.636969542856946,0.6045686001307911,1e-06,2.6345964076989534,,
1806,1806_phase3_R71_NoCue_1806021444.log,belief_ck,2.7376268355580162,20.23077148757178,0.9338488628828973,1e-06,100.0,0.999999,60.86421268433094
1806,1806_phase3_R71_NoCue_1806021451.log,belief,476.05722123829236,965.1993863975983,0.50360582312215,0.017310498492422614,0.4766753136686825,,
1806,1806_phase3_R71_NoCue_1806021451.log,belief_ck,205.3313527109671,436.8325932639614,0.7438867284361416,0.1762669359746706,1.6465246852631161,0.5075776506045535,2.7408460777060757
1806,1806_phase3_R71_NoCue_1806031545.log,belief,317.04578083170725,646.7330982519156,0.5653975174500635,0.000744426766594401,1.9406684053548962,,
1806,1806_phase3_R71_NoCue_1806031545.log,belief_ck,104.52812399460879,234.33932116621992,0.8286145224417724,0.1062311871772067,4.059589278311119,0.5012423275039074,3.4905656878261198
1806,1806_phase3_R71_NoCue_1806061022.log,belief,29.467863357562056,66.45812694651124,0.5039394546194271,0.999999,0.6868572574715806,,
1806,1806_phase3_R71_NoCue_1806061022.log,belief_ck,9.07690852838087,33.198617519535986,0.8097004649956301,0.3414120141042035,4.970225007665219,0.3284601271528222,4.119126230176812
1806,1806_phase3_R71_NoCue_1806061034.log,belief,276.446331680292,565.3378158967267,0.5778132113170402,0.01240950081463045,2.342612485322847,,
1806,1806_phase3_R71_NoCue_1806061034.log,belief_ck,142.81693069228533,310.5241664568561,0.7532433525942928,0.1395397991913453,3.1526888646592415,0.6107808179895573,2.4940767499072156
1806,1806_phase3_R71_NoCue_1806161500.log,belief,155.2792390862638,322.01867773847476,0.6040167354957827,0.5212387998364306,100.0,,
1806,1806_phase3_R71_NoCue_1806161500.log,belief_ck,124.79406511409734,272.50852936008897,0.6668597426356389,0.5146104526187738,100.0,0.14719945560662145,1.9616833765659887
1806,1806_phase3_R71_NoCue_1806171643.log,belief,157.75620211303453,326.67939684363245,0.5526289777202914,0.5139478079489935,100.0,,
1806,1806_phase3_R71_NoCue_1806171643.log,belief_ck,132.47836878919722,287.29072281352126,0.6077212452171585,0.5110549134656313,100.0,0.06400164827752804,2.1046989754145677
1806,1806_phase3_R71_NoCue_1806191824.log,belief,64.58778137040385,138.57652347239252,0.5559028952463976,0.5148433340532921,100.0,,
1806,1806_phase3_R71_NoCue_1806191824.log,belief_ck,1.0095078977880565,20.82093725874578,0.9908646387710357,0.09093227791003605,100.0,0.10384022263814448,58.832244687237655
1806,1806_phase3_R71_NoCue_1806191855.log,belief,310.4640549003105,633.1376962654509,0.5000735344140846,0.4922732494543197,5.966613144521359,,
1806,1806_phase3_R71_NoCue_1806191855.log,belief_ck,128.1756982588437,280.7705694473474,0.7511826337790822,0.49244618861864237,100.0,0.47461258046577504,2.902246940014956
1806,1806_phase3_R71_NoCue_1806201429.log,belief,233.20237801758282,478.62325120069437,0.5955752661190578,0.5197873157850108,100.0,,
1806,1806_phase3_R71_NoCue_1806201429.log,belief_ck,214.35892502426634,453.15484037959015,0.6210441114003343,0.5149922081490529,100.0,0.2569759832532401,1.2521103444351258
1806,1806_phase3_R71_NoCue_1806211054.log,belief,449.6701020947856,912.2941489153505,0.5006739655673402,0.999999,0.1972094925577822,,
1806,1806_phase3_R71_NoCue_1806211054.log,belief_ck,153.35432351095736,332.61653647347345,0.7898361749725419,0.5040522910610916,13.255977511164668,0.23446185607133258,3.231811605887078
1806,1806_phase3_R71_NoCue_1808011104.log,belief,260.9567069441299,533.8094838666211,0.5059339740414727,0.5046332338464107,100.0,,
1806,1806_phase3_R71_NoCue_1808011104.log,belief_ck,116.46027574015172,256.712691437026,0.7378063944088163,0.49782723869069895,72.92339574849265,0.44538230470545526,2.771003920617195
1806,1806_phase3_R71_NoCue_1808021013.log,belief,302.8253581869413,617.833336138038,0.5040270988650364,0.5036538985536813,100.0,,
1806,1806_phase3_R71_NoCue_1808021013.log,belief_ck,71.51395508555827,167.3931496994273,0.850614475368998,0.14267705959242544,2.700040696026098,0.5848104825385566,3.804688792991691
1806,1806_phase3_R71_NoCue_1808030933.log,belief,223.93706827895167,459.53202779312375,0.5175555399044203,0.5076922627814511,100.0,,
1806,1806_phase3_R71_NoCue_1808030933.log,belief_ck,100.69737611910158,224.710534708644,0.7436619220336153,0.5068411425613691,12.490877544018328,0.44032927427002483,2.77740861414535
1806,1806_phase3_R71_NoCue_1808031030.log,belief,139.3120590073943,289.4740180497514,0.5413390367879526,0.5123259315637967,100.0,,
1806,1806_phase3_R71_NoCue_1808031030.log,belief_ck,26.391053600870517,74.48190727166664,0.8902435980597061,0.49305052485336537,7.415708110757778,0.266276729571069,4.353568658313482
1806,1806_phase3_R71_NoCue_1808060827.log,belief,386.9095042888698,786.4713075240498,0.5005009391841583,0.4903253534445861,12.617337590602594,,
1806,1806_phase3_R71_NoCue_1808060827.log,belief_ck,227.7863705619581,480.8773390165366,0.6653187465817092,0.3255798252344794,2.0947570910301234,0.5752017202407853,2.1518481571315444
1806,1806_phase3_R71_NoCue_1808071049.log,belief,291.03079719808017,594.1798407873239,0.5066278856972587,0.5048572575961158,100.0,,
1806,1806_phase3_R71_NoCue_1808071049.log,belief_ck,164.51747518708189,353.27144315649093,0.6808681361401332,0.4953031764555876,31.248594257403237,0.4554324244929187,2.396494932674375
1806,1806_phase3_R71_NoCue_1808080851.log,belief,386.3294973406545,785.3572726640685,0.5089521782886595,0.5055570851931916,100.0,,
1806,1806_phase3_R71_NoCue_1808080851.log,belief_ck,136.55153851454273,298.49963299460467,0.7876302966269118,0.4936824287575952,40.62929911712825,0.49710744650307875,3.0832349382826503
1806,1806_phase3_R71_NoCue_1808090906.log,belief,555.2199463852055,1123.8166021983045,0.5008582947347642,0.999999,0.22808803449205864,,
1806,1806_phase3_R71_NoCue_1808090906.log,belief_ck,156.1319462803282,339.0173114164435,0.8232990335057417,0.24570283265432372,1.1784343885545432,0.4424002730913047,3.4603417967485424
1806,1806_phase3_R71_NoCue_1808100953.log,belief,152.81104864867098,316.5497609073932,0.5233501984829704,0.5098344959788426,93.37314656170781,,
1806,1806_phase3_R71_NoCue_1808100953.log,belief_ck,33.69055644524356,89.23644011058956,0.8669650667548308,0.999999,0.3625934377412155,0.47506234085373483,3.787735612532877
1806,1806_phase3_R71_NoCue_1808101404.log,belief,523.9164775811126,1061.1022218779488,0.5023501358695598,0.5027740465964607,100.0,,
1806,1806_phase3_R71_NoCue_1808101404.log,belief_ck,84.48717037495062,195.512874181348,0.8949197327117145,0.2241553218265476,6.263300305337122,0.48974895296171395,4.708856176863823
1806,1806_phase3_R71_NoCue_1808112047.log,belief,442.15278854855853,897.2222536638067,0.5000588691774449,0.999999,0.05486926495077912,,
1806,1806_phase3_R71_NoCue_1808112047.log,belief_ck,115.16444712300417,256.1622473793875,0.8348455529135123,0.21441545799265765,4.933876840444427,0.6270818175324336,3.6188279505972245
1806,1806_phase3_R71_NoCue_1808130910.log,belief,355.3527806029324,723.22089638163,0.5062359301406726,0.13521806547041265,1.0412293094516283,,
1806,1806_phase3_R71_NoCue_1808130910.log,belief_ck,138.5080936804742,302.0468577124789,0.7669442426467808,0.3657085584243871,10.842207175354082,0.47109805913515257,3.1404869728993967
1806,1806_phase3_R71_NoCue_1808140812.log,belief,329.2710469035847,671.2050975069568,0.5566093995824276,0.5149034418797963,100.0,,
1806,1806_phase3_R71_NoCue_1808140812.log,belief_ck,74.03213109194476,173.3902695834643,0.8765778401574844,0.4903161626297343,50.74309643417902,0.3597124262438834,4.112769756411334
1806,1806_phase3_R71_NoCue_1808151016.log,belief,167.70700283252947,346.3918811173723,0.5000715234270494,0.49842101053712556,28.717380449862468,,
1806,1806_phase3_R71_NoCue_1808151016.log,belief_ck,57.873206903223824,137.7021647110744,0.7873003351698546,0.18950082139040625,1.6733400776997391,0.49680742129822536,3.113983838459386
1806,1806_phase3_R71_NoCue_1808151102.log,belief,146.94210953375907,304.83714617138116,0.5407379263589399,0.0005916407897293883,1.524887410697241,,
1806,1806_phase3_R71_NoCue_1808151102.log,belief_ck,81.80026509633717,185.50638440040038,0.7101631664730382,0.15275042363730934,2.233254064883181,0.4977468949159431,2.4754093945094517
1806,1806_phase3_R71_NoCue_1809171308.log,belief,241.39310867885723,494.4963612021193,0.5007387362208593,0.5105341016822161,14.254561230669134,,
1806,1806_phase3_R71_NoCue_1809171308.log,belief_ck,38.51164361995038,100.44357492871046,0.8955219475653916,0.3633300759939377,100.0,0.999999,12.724855653365372
1807,1807_phase3_R71_NoCue_1805021149.log,belief,80.80994736825194,172.0058084382843,0.6383017455449805,0.0959124562890649,5.086373553775225,,
1807,1807_phase3_R71_NoCue_1805021149.log,belief_ck,80.13524076646064,181.04230893648213,0.6406988264316977,0.14728506021536164,5.034315045349854,0.2284992329757981,0.6698848622267446
1807,1807_phase3_R71_NoCue_1805101105.log,belief,382.1869926519822,777.2009032182991,0.5344398694542833,5.9159746636610456e-05,1.31817745519612,,
1807,1807_phase3_R71_NoCue_1805101105.log,belief_ck,308.2136100920071,642.0810560126837,0.603343728931515,0.03377528778846705,1.014706550116987,0.2760981057759878,1.932449280382486
1807,1807_phase3_R71_NoCue_1805111310.log,belief,231.13724051952087,474.1861557779714,0.5494699782810927,1e-06,1.5882675540383382,,
1807,1807_phase3_R71_NoCue_1805111310.log,belief_ck,164.30497418953334,352.433297856926,0.65333807689716,0.03666698362971551,1.2790596962814351,0.2048847280818539,2.5130184757718954
1807,1807_phase3_R71_NoCue_1805121428.log,belief,327.0449655982431,666.4038891676573,0.5001276684426978,0.999999,0.08170542471431205,,
1807,1807_phase3_R71_NoCue_1805121428.log,belief_ck,118.20501740591881,261.03795075417986,0.7784625774681309,0.5155540532082502,3.9336131621267096,0.2976556419050071,3.130686463274436
1807,1807_phase3_R71_NoCue_1805121805.log,belief,202.76399478200204,417.3924799389001,0.5840109595800889,0.5191593792112786,100.0,,
1807,1807_phase3_R71_NoCue_1805121805.log,belief_ck,26.103315664305622,75.9356120784033,0.9331031152956518,1e-06,3.9576387956264685,0.09084381563155787,7.1352454682830935
1807,1807_phase3_R71_NoCue_1805141541.log,belief,409.48340834363114,831.7706510807167,0.5070848347693788,0.5048754604242404,100.0,,
1807,1807_phase3_R71_NoCue_1805141541.log,belief_ck,157.08955652688863,339.786781840686,0.7706558597738398,0.02045401578269496,0.5618606300118811,0.2950158177190216,3.24002531126225
1807,1807_phase3_R71_NoCue_1805160845.log,belief,387.7772556715107,788.2103849104798,0.5003440160088818,0.999999,0.1379558827683494,,
1807,1807_phase3_R71_NoCue_1805160845.log,belief_ck,19.841553785319025,64.99485470555483,0.9651889959971008,0.03766489158882655,2.889129250415941,0.24076476936083183,6.70807876703335
1807,1807_phase3_R71_NoCue_1805161138.log,belief,184.96506198536727,381.78930225751435,0.6114461705022907,0.5235051571902828,100.0,,
1807,1807_phase3_R71_NoCue_1805161138.log,belief_ck,19.441329311525823,62.60101519661123,0.9496083305203952,1e-06,2.364420842112533,0.018593565525828464,8.33768275744308
1807,1807_phase3_R71_NoCue_1805171209.log,belief,188.48046797434486,388.17254008128174,0.5001021522313783,0.9998831116091622,0.07355282575162235,,
1807,1807_phase3_R71_NoCue_1805171209.log,belief_ck,54.92300013216589,132.26920852951577,0.8171580145153654,0.002868867421540211,1.7467185991722773,0.3690881993400841,3.4773992095417094
1807,1807_phase3_R71_NoCue_1805181453.log,belief,81.60161094199289,172.907282411825,0.5286056514659954,0.5101699173737829,100.0,,
1807,1807_phase3_R71_NoCue_1805181453.log,belief_ck,26.53898531081328,72.48609167730503,0.8127466653402375,0.05805701212109419,7.215390143291372,0.10284172068344112,6.984629134264898
1807,1807_phase3_R71_NoCue_1805181513.log,belief,105.2214149071936,220.60563854435614,0.5201962363943622,0.509057525738446,100.0,,
1807,1807_phase3_R71_NoCue_1805181513.log,belief_ck,37.387481836734665,95.10058113340719,0.792771389860467,0.9194750265262844,2.2371184612619532,0.24334112733859045,3.5007524725378567
1807,1807_phase3_R71_NoCue_1805211719.log,belief,378.06501074011373,768.7823204265377,0.5084828393267482,0.0003338556355825718,0.6713481774799457,,
1807,1807_phase3_R71_NoCue_1805211719.log,belief_ck,138.0312511592736,301.3671002111676,0.7811990350988727,0.1493296342580329,2.342345183515741,0.506206677207644,3.1225003004567573
1807,1807_phase3_R71_NoCue_1805221706.log,belief,267.11248813257447,546.8844180761944,0.6211787834162807,0.5234677015738398,100.0,,
1807,1807_phase3_R71_NoCue_1805221706.log,belief_ck,0.6931471805605048,26.705177983211794,0.9987652065140402,0.999999,0.001,0.999999,100.0
1807,1807_phase3_R71_NoCue_1805221832.log,belief,385.30261663103886,783.2611068295361,0.5025599278075928,0.5029658745106865,100.0,,
1807,1807_phase3_R71_NoCue_1805221832.log,belief_ck,195.12908387622267,415.56991488736213,0.7057848784709961,0.25300674926444977,2.4887704395230563,0.36028745294204034,2.8160103409672046
1807,1807_phase3_R71_NoCue_1805231428.log,belief,703.4521966797048,1420.821290146005,0.512384071594996,0.5065962575773748,100.0,,
1807,1807_phase3_R71_NoCue_1805231428.log,belief_ck,349.9717146234204,727.7772228200314,0.7170048081111077,0.1452561318740461,0.6604404536668199,0.31232862346809964,2.8364886550017485
1807,1807_phase3_R71_NoCue_1805241336.log,belief,43.27876747395954,94.93684443197193,0.5190583880311523,0.5083666866778458,100.0,,
1807,1807_phase3_R71_NoCue_1805241336.log,belief_ck,21.52594045310823,59.81049987432216,0.7216964824269146,0.9953617833490722,3.3518153841939844,0.3085471830911274,3.729554235326455
1807,1807_phase3_R71_NoCue_1805241348.log,belief,435.9455614808926,884.779385475186,0.5000349893730966,0.999999,0.042967776602742425,,
1807,1807_phase3_R71_NoCue_1805241348.log,belief_ck,99.75891792562645,225.29436087805465,0.8533382797716371,0.3066210794258249,4.56049610710211,0.3573715764309449,4.091244368631097
1807,1807_phase3_R71_NoCue_1805251326.log,belief,89.05951796889843,188.04472519831668,0.5364436087454372,0.5115795508270717,100.0,,
1807,1807_phase3_R71_NoCue_1805251326.log,belief_ck,13.062818259734517,45.97701504050866,0.9126996897008567,0.5142028533955652,1.389186199864429,0.14689565679597738,4.934918843745976
1807,1807_phase3_R71_NoCue_1805251350.log,belief,178.34907181691375,368.0240645940994,0.5383385667760129,0.5123487721108416,100.0,,
1807,1807_phase3_R71_NoCue_1805251350.log,belief_ck,63.146180171238164,148.94420226302012,0.8031148331921625,0.10961608697433554,2.3711293403401394,0.23052607161024527,4.055119364029824
1807,1807_phase3_R71_NoCue_1805271823.log,belief,651.5590505728553,1316.8098608962387,0.4999996272094439,0.999999,0.001,,
1807,1807_phase3_R71_NoCue_1805271823.log,belief_ck,203.88079462220028,435.14510874545675,0.8050149241939631,0.07324735397002259,1.4294773840695139,0.503469283451735,3.3281242414103342
1807,1807_phase3_R71_NoCue_1805281218.log,belief,380.33038184537446,774.0622259098445,0.6263718668312038,0.5247094967432184,100.0,,
1807,1807_phase3_R71_NoCue_1805281218.log,belief_ck,20.861827518383297,68.52657947495783,0.9746661231243818,0.8952680998364508,2.5212426297107022,0.06813294479308077,5.974327099424345
1807,1807_phase3_R71_NoCue_1805291150.log,belief,71.82652992617568,153.67433044054388,0.6194994084222432,0.5232814087147171,100.0,,
1807,1807_phase3_R71_NoCue_1805291150.log,belief_ck,6.053617494281149,32.14977616494732,0.9604460663768778,0.6671350074528738,10.819043609037005,0.00308915460616192,100.0
1807,1807_phase3_R71_NoCue_1806031550.log,belief,602.350473813478,1218.2356338774866,0.49999679292922355,0.999999,0.001,,
1807,1807_phase3_R71_NoCue_1806031550.log,belief_ck,246.98801663953728,521.0454057801361,0.7526003296851853,0.19224631732040287,2.5330027004937206,0.446711854277106,3.050908523289236
1807,1807_phase3_R71_NoCue_1806041126.log,belief,544.2866038523905,1101.9147403464729,0.5016545195030271,0.48422830672314526,13.963721244918,,
1807,1807_phase3_R71_NoCue_1806041126.log,belief_ck,217.20609224122114,461.09524976582577,0.7593496827675051,0.49263286573520326,99.99999999648475,0.5838863967934949,2.8161331874089606
1807,1807_phase3_R71_NoCue_1806051041.log,belief,486.9547298169815,987.527538246049,0.5842200163779402,0.0021998532520551644,2.287224382450842,,
1807,1807_phase3_R71_NoCue_1806051041.log,belief_ck,219.21492312038026,465.66600346493243,0.7850883056191474,0.12952248844747358,3.6920418665335553,0.5481255059835088,2.9574608206514044
1807,1807_phase3_R71_NoCue_1807261530.log,belief,46.441259487081005,101.29190421294395,0.4999970269523863,0.999999,0.001,,
1807,1807_phase3_R71_NoCue_1807261530.log,belief_ck,8.841314819074531,34.501400115712926,0.8763761171880075,0.515511943802577,100.0,0.16195568821214598,4.5642852188462255
1807,1807_phase3_R71_NoCue_1807261542.log,belief,20.343388320217503,48.34405943341319,0.6425905282240352,0.5292111183418574,100.0,,
1807,1807_phase3_R71_NoCue_1807261542.log,belief_ck,16.425810329859573,48.166186245675526,0.6997145356995182,0.5221524260696473,100.0,0.999999,1.2470829818075622
1807,1807_phase3_R71_NoCue_1807261551.log,belief,280.0480558375886,572.1038858093902,0.5008359477705001,0.4790150206609355,8.068148481484926,,
1807,1807_phase3_R71_NoCue_1807261551.log,belief_ck,154.491002216688,332.99755270180214,0.6828642021474407,0.19268527906829674,0.6279196604086975,0.5890776690805933,2.2304204842935427
1807,1807_phase3_R71_NoCue_1807271723.log,belief,7.7310859915121695,21.0073494275039,0.616810844835469,0.5240155286896219,100.0,,
1807,1807_phase3_R71_NoCue_1807271723.log,belief_ck,4.108692380726519,19.307739650412163,0.7735281057673973,0.9718978022957209,9.538445718766672,0.999999,3.7355617707955755
1807,1807_phase3_R71_NoCue_1807271728.log,belief,311.563938345255,635.359660941476,0.5026912505518139,0.5029306399424724,100.0,,
1807,1807_phase3_R71_NoCue_1807271728.log,belief_ck,95.74057644955981,215.94472140105177,0.8094924352436128,0.1864767635596203,1.504929765034623,0.6400212288944092,3.187483519308936
1807,1807_phase3_R71_NoCue_1807291949.log,belief,269.56545635518484,551.0580713976066,0.5000884356896586,0.49581624802447644,12.155901703401288,,
1807,1807_phase3_R71_NoCue_1807291949.log,belief_ck,89.49373149116177,202.84178035679733,0.7944851323438864,0.43066244011569926,14.393544330392388,0.6347672656088492,3.1526714558192066
1807,1807_phase3_R71_NoCue_1807301425.log,belief,343.064010582936,698.5810945044469,0.5076352425540369,0.5096870092523612,51.70576953612204,,
1807,1807_phase3_R71_NoCue_1807301425.log,belief_ck,331.01530309886516,686.9367528748802,0.5198679505491447,0.7487308608998363,1.7219533275991632,0.16400279641186957,1.1230687514784738
1807,1807_phase3_R71_NoCue_1807311256.log,belief,29.00866875136095,65.49267673928864,0.5012338154217172,0.5019759850485563,100.0,,
1807,1807_phase3_R71_NoCue_1807311256.log,belief_ck,5.830709646907957,26.61209776694939,0.8703790956070266,1e-06,10.314738879799453,0.10990327630487366,7.961516715703956
1807,1807_phase3_R71_NoCue_1807311301.log,belief,401.0743185153861,814.8712419859182,0.5002227603404429,0.999999,0.11599233615165637,,
1807,1807_phase3_R71_NoCue_1807311301.log,belief_ck,109.03246425156962,243.51013841343124,0.8283564826530309,0.4924963126258408,100.0,0.44494972094015156,3.5626582027118885
1807,1807_phase3_R71_NoCue_1808011112.log,belief,360.98306812416513,734.5231790966619,0.5080037018504548,0.5052000940259173,100.0,,
1807,1807_phase3_R71_NoCue_1808011112.log,belief_ck,132.84256451473786,290.7992147261391,0.7793963410174393,0.30336301086874257,2.9146050827983516,0.46611881243623454,3.208302968417925
1807,1807_phase3_R71_NoCue_1808021005.log,belief,249.68431028249438,511.4727989028376,0.5557190074400289,0.0006388426392458357,1.7814549751329143,,
1807,1807_phase3_R71_NoCue_1808021005.log,belief_ck,115.01282080794904,254.23399829159575,0.7629075649423847,0.13840086895320064,2.8856425842360274,0.7415942858307629,2.6525183970160184
1807,1807_phase3_R71_NoCue_1808030931.log,belief,484.8034101409513,982.7089809519895,0.5002855216708957,0.4969878522852109,30.625069494806915,,
1807,1807_phase3_R71_NoCue_1808030931.log,belief_ck,97.80914565253728,221.82261264524817,0.8695952974271769,0.4796290349742885,100.0,0.6284499157320359,4.219429499799465
1807,1807_phase3_R71_NoCue_1808060830.log,belief,552.5018081941074,1118.4893776597987,0.5212449724099687,0.010576611755702464,1.1472907973486728,,
1807,1807_phase3_R71_NoCue_1808060830.log,belief_ck,289.41850086399273,605.808524271153,0.7108488910309163,0.23133448181575372,3.2909628213649227,0.5754214175681832,2.437458228940738
1807,1807_phase3_R71_NoCue_1808071056.log,belief,406.79847241233324,826.6645225005332,0.5536199439332926,0.00039325711586892485,1.743182589088207,,
1807,1807_phase3_R71_NoCue_1808071056.log,belief_ck,174.6706061184826,375.47636758869857,0.7757835757404654,0.19699273673627868,3.7139457997216794,0.6380863233011742,2.8455575114489062
1807,1807_phase3_R71_NoCue_1808080850.log,belief,373.8818298460933,760.7841763732329,0.5732853056284418,0.03591744440164288,2.527741868976033,,
